id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
6694,23f834460b6a52b6fd9ec830dbff0de2,2023-10-09T00:00:00,2,Ярославль,7802,Константин,Михайлов,1,Молоко 3%,4,480
6695,a69c744a9aa1b1b7edbf0ded750884ac,2023-10-09T00:00:00,1,Ростов,5908,Александр,Новиков,0,Молоко 1%,5,500
6696,91e14470f388b4e1e357a69fb920a83b,2023-10-09T00:00:00,0,Москва,2101,Петр,Петров,6,Яблоко,2,280
6697,1e89ec750f28c01c414bbe0547bcfb4a,2023-10-09T00:00:00,1,Ростов,2507,Петр,Попов,10,Томаты,2,100
6698,f0e0e1d9b0f892cceaf901b3fb1b1bea,2023-10-09T00:00:00,1,Ростов,3702,Олег,Соколов,11,Хлеб ржаной,5,100
6699,22d21e3c697558376c96aa5485209132,2023-10-09T00:00:00,2,Ярославль,7812,Анна,Козлова,9,Ручка шариковая,4,180
6700,f3faf9abd056dc17e09ad4e1b69bd863,2023-10-09T00:00:00,1,Ростов,8512,Снежанна,Лебедева,11,Хлеб ржаной,3,60
6701,91743437e69e84f5bc1d6bab6207c000,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,5,Яблоко молодильное,4,1600
6702,a92484e2da0fe769bc2932fcadda445f,2023-10-09T00:00:00,0,Москва,8813,Снежанна,Козлова,10,Томаты,3,150
6703,dd4686d9b8f19823a3376729384ea3e9,2023-10-09T00:00:00,2,Ярославль,7509,Константин,Попов,11,Хлеб ржаной,2,40
6704,79f1344490ff85f754915c00799a250b,2023-10-09T00:00:00,2,Ярославль,5902,Александр,Новиков,10,Томаты,5,250
6705,7f9e190cd409d4044253960c809c409e,2023-10-09T00:00:00,2,Ярославль,3617,Светлана,Егорова,5,Яблоко молодильное,4,1600
6706,98cf2cca23355fcb22d4a85f7c7aa851,2023-10-09T00:00:00,2,Ярославль,1401,Евгений,Кузнецов,2,Молоко 5%,2,300
6707,1b57589082cd67b8c40d073ebba3c5cc,2023-10-09T00:00:00,1,Ростов,9912,Надежда,Орлова,8,Лампочка LED,3,900
6708,8d7ac68808a98db63f07b2f55bbcdbe0,2023-10-09T00:00:00,1,Ростов,4713,Екатерина,Павлова,8,Лампочка LED,5,1500
6709,baa0dd92510f3af21be531d2d9e96bb8,2023-10-09T00:00:00,2,Ярославль,2018,Ольга,Великая,6,Яблоко,2,280
6710,6bb5ce241d792a9394731eb4ff6c309f,2023-10-09T00:00:00,0,Москва,7701,Константин,Соколов,10,Томаты,1,50
6711,22603f23b8c926b33ed1292010c84cc1,2023-10-09T00:00:00,1,Ростов,2703,Петр,Соколов,4,Сахар песок,1,50
6712,a2e012d2d757aebf9c2a044baa44f0f6,2023-10-09T00:00:00,2,Ярославль,3307,Олег,Смирнов,11,Хлеб ржаной,5,100
6713,75e769edb131618701f71bb834cc70c5,2023-10-09T00:00:00,0,Москва,8201,Геннадий,Сидоров,7,Средство для мытья посуды,3,600
6714,f7730299409d80af4bb44776dda997be,2023-10-09T00:00:00,2,Ярославль,5812,Оксана,Козлова,2,Молоко 5%,1,150
6715,84a11f3ff8421553e0567fb3ef0bce76,2023-10-09T00:00:00,2,Ярославль,6511,Елизавета,Лебедева,9,Ручка шариковая,4,180
6716,52ce745dc2f61a001b4d5701f305df9e,2023-10-09T00:00:00,0,Москва,3615,Светлана,Егорова,5,Яблоко молодильное,5,2000
6717,5041ca4909d423fe152b58f2ad4f9f65,2023-10-09T00:00:00,2,Ярославль,1307,Евгений,Смирнов,8,Лампочка LED,3,900
6718,2c45428f633f46539f6c9fd09c382723,2023-10-09T00:00:00,2,Ярославль,3818,Светлана,Козлова,5,Яблоко молодильное,3,1200
6719,d2c279266199e51fa3226ba01df2a9d9,2023-10-09T00:00:00,0,Москва,3016,Светлана,Великая,1,Молоко 3%,1,120
6720,5a1ae9b01d3036e01eaa4ccdb482077a,2023-10-09T00:00:00,2,Ярославль,3207,Олег,Сидоров,9,Ручка шариковая,2,90
6721,71d31d13f27edd3a6da8949c47b14064,2023-10-09T00:00:00,0,Москва,5119,Оксана,Федорова,11,Хлеб ржаной,4,80
6722,755aa03c3f6ba469a790eac2fe3a6ff2,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,10,Томаты,4,200
6723,8b9a87c6a0524c4203329d95c46a3b93,2023-10-09T00:00:00,1,Ростов,3705,Олег,Соколов,0,Молоко 1%,4,400
6724,e5f1f134e58e79beb9af4f79557622d8,2023-10-09T00:00:00,0,Москва,4302,Сергей,Смирнов,3,Устройство для нагревания табака Трубка Мира,3,1500
6725,57202302e7d6e24befda689994135626,2023-10-09T00:00:00,0,Москва,9317,Надежда,Волкова,9,Ручка шариковая,3,135
6726,1ee6273dffb20e7cbed71c302f566d4d,2023-10-09T00:00:00,0,Москва,4912,Екатерина,Орлова,9,Ручка шариковая,1,45
6727,366c7a2e763d21fe3cd48e704f01fd4a,2023-10-09T00:00:00,1,Ростов,8518,Снежанна,Лебедева,9,Ручка шариковая,5,225
6728,7d005e39fc99651aa660ece6b194bbab,2023-10-09T00:00:00,1,Ростов,6408,Алексей,Кузнецов,6,Яблоко,5,700
6729,3f30da6240d7e17b31a56cb526bfef53,2023-10-09T00:00:00,1,Ростов,7919,Анна,Орлова,11,Хлеб ржаной,5,100
6730,823c5869a206274ec484acbbd92de64c,2023-10-09T00:00:00,1,Ростов,5,Иван,Иванов,8,Лампочка LED,2,600
6731,f2f63f5d2c23a7dad85a0f16ca640b3f,2023-10-09T00:00:00,1,Ростов,6810,Елизавета,Козлова,0,Молоко 1%,3,300
6732,6899d47726f65ce4b076fab6cce1a343,2023-10-09T00:00:00,0,Москва,6002,Алексей,Иванов,3,Устройство для нагревания табака Трубка Мира,2,1000
6733,51a624676e90fea179db91eb9f518590,2023-10-09T00:00:00,2,Ярославль,5500,Александр,Попов,3,Устройство для нагревания табака Трубка Мира,3,1500
6734,f67d127b473dc67f5b6673bf2454d40b,2023-10-09T00:00:00,2,Ярославль,9408,Эдуард,Кузнецов,9,Ручка шариковая,4,180
6735,e25052a16b2941a736cf83aaf0753875,2023-10-09T00:00:00,2,Ярославль,5016,Оксана,Великая,9,Ручка шариковая,3,135
6736,5c0f22febe4dd6753c71ba789aae712d,2023-10-09T00:00:00,1,Ростов,4400,Сергей,Кузнецов,9,Ручка шариковая,5,225
6737,ac5053fe60785bb8543ccea23ed707c2,2023-10-09T00:00:00,2,Ярославль,3602,Олег,Васильев,5,Яблоко молодильное,5,2000
6738,55d349fb93fef0b0084fe80876c58fdc,2023-10-09T00:00:00,1,Ростов,5019,Оксана,Великая,9,Ручка шариковая,1,45
6739,48ad2d81012b37403e6914f3b4d8ccff,2023-10-09T00:00:00,0,Москва,7010,Анна,Великая,4,Сахар песок,1,50
6740,243eb3627e17a837d9110f05e6b2a519,2023-10-09T00:00:00,0,Москва,5707,Александр,Соколов,10,Томаты,3,150
6741,cb1e265c27da6001a119b69b1d652ee1,2023-10-09T00:00:00,1,Ростов,7801,Константин,Михайлов,7,Средство для мытья посуды,2,400
6742,0bbcb05ae1634922e4db0cbe577e6114,2023-10-09T00:00:00,1,Ростов,3516,Светлана,Лебедева,6,Яблоко,3,420
6743,810d0eff419005909f7e343cff9523c0,2023-10-09T00:00:00,1,Ростов,3804,Олег,Михайлов,6,Яблоко,3,420
6744,c9a30ec50a88f519aa468e2f3f21a677,2023-10-09T00:00:00,2,Ярославль,9717,Надежда,Павлова,9,Ручка шариковая,2,90
6745,06a80b2c95b17f3d86b71733c997e489,2023-10-09T00:00:00,0,Москва,4414,Екатерина,Алексеева,4,Сахар песок,3,150
6746,8d35474876560ff2defcd60f43e39e02,2023-10-09T00:00:00,2,Ярославль,7700,Константин,Соколов,10,Томаты,1,50
6747,be6d8b054bab250f6a5d1e4857730045,2023-10-09T00:00:00,2,Ярославль,4106,Сергей,Петров,7,Средство для мытья посуды,2,400
6748,bde1e60c4af2924a6d26baf511d8214a,2023-10-09T00:00:00,2,Ярославль,5301,Александр,Смирнов,7,Средство для мытья посуды,2,400
6749,f22742d5fcb71b8ad2032f056bbea63e,2023-10-09T00:00:00,0,Москва,411,Александра,Алексеева,2,Молоко 5%,5,750
6750,f5a8d0d446828117a790ed5743b98306,2023-10-09T00:00:00,2,Ярославль,3519,Светлана,Лебедева,10,Томаты,4,200
6751,6f20c44f870c764cd5f48297022b277d,2023-10-09T00:00:00,0,Москва,5512,Оксана,Лебедева,6,Яблоко,2,280
6752,da48791d42a7d68f85d9e30db4669d15,2023-10-09T00:00:00,2,Ярославль,9408,Эдуард,Кузнецов,0,Молоко 1%,1,100
6753,7152a3bc827ded8632a8682b43d308b8,2023-10-09T00:00:00,0,Москва,4612,Екатерина,Егорова,2,Молоко 5%,2,300
6754,1577955b2f68a7098939d37d0ecd6f05,2023-10-09T00:00:00,2,Ярославль,105,Иван,Петров,5,Яблоко молодильное,1,400
6755,8b504abce8f4e8c591de9b09ea2c7420,2023-10-09T00:00:00,1,Ростов,9804,Эдуард,Михайлов,6,Яблоко,4,560
6756,f77cee1af009c6e358960d3abc15fdaa,2023-10-09T00:00:00,1,Ростов,9015,Надежда,Великая,0,Молоко 1%,2,200
6757,3bd68280e1f722b9061afd3ea66a294c,2023-10-09T00:00:00,2,Ярославль,2915,Ольга,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
6758,32a2755e95a0ea84b8165c4e10b7f170,2023-10-09T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,6,Яблоко,3,420
6759,48ef36e8ccc207e1bf755ac4f4b8af62,2023-10-09T00:00:00,2,Ярославль,9316,Надежда,Волкова,0,Молоко 1%,1,100
6760,f81d826c8f7c5a769190d1f7777fa105,2023-10-09T00:00:00,2,Ярославль,7110,Анна,Федорова,0,Молоко 1%,2,200
6761,1ca43a3b9df08b340540aa1e4e47073c,2023-10-09T00:00:00,1,Ростов,909,Иван,Новиков,1,Молоко 3%,3,360
6762,5a62e5c3a0bb2a5fb16dedfa40266f03,2023-10-09T00:00:00,2,Ярославль,2408,Петр,Кузнецов,4,Сахар песок,1,50
6763,1163a34eaf491bfa85a24fb96b0b29fb,2023-10-09T00:00:00,0,Москва,3606,Олег,Васильев,9,Ручка шариковая,1,45
6764,a8ca7c0cb881fd38fa2294f46fa2e1e3,2023-10-09T00:00:00,1,Ростов,3409,Олег,Кузнецов,6,Яблоко,3,420
6765,62a446e1ed42e79be03a8286f25d47b5,2023-10-09T00:00:00,0,Москва,9809,Эдуард,Михайлов,9,Ручка шариковая,3,135
6766,27949fc2b607e962cde83f0e60ffd42a,2023-10-09T00:00:00,2,Ярославль,8814,Снежанна,Козлова,4,Сахар песок,2,100
6767,b14a58d8ebd1656572d62dbcacdd877f,2023-10-09T00:00:00,2,Ярославль,9905,Эдуард,Новиков,5,Яблоко молодильное,5,2000
6768,386adbf7993c17acf3bf7325aebb6760,2023-10-09T00:00:00,1,Ростов,4105,Сергей,Петров,11,Хлеб ржаной,5,100
6769,862cae13dc062671e32a0efdab26ba8f,2023-10-09T00:00:00,1,Ростов,3119,Светлана,Федорова,0,Молоко 1%,4,400
6770,4fd970729b69527e1b7d92d0bd0f5476,2023-10-09T00:00:00,2,Ярославль,8308,Геннадий,Смирнов,10,Томаты,2,100
6771,23f834460b6a52b6fd9ec830dbff0de2,2023-10-09T00:00:00,2,Ярославль,7802,Константин,Михайлов,1,Молоко 3%,4,480
6772,a69c744a9aa1b1b7edbf0ded750884ac,2023-10-09T00:00:00,1,Ростов,5908,Александр,Новиков,0,Молоко 1%,5,500
6773,91e14470f388b4e1e357a69fb920a83b,2023-10-09T00:00:00,0,Москва,2101,Петр,Петров,6,Яблоко,2,280
6774,1e89ec750f28c01c414bbe0547bcfb4a,2023-10-09T00:00:00,1,Ростов,2507,Петр,Попов,10,Томаты,2,100
6775,f0e0e1d9b0f892cceaf901b3fb1b1bea,2023-10-09T00:00:00,1,Ростов,3702,Олег,Соколов,11,Хлеб ржаной,5,100
6776,22d21e3c697558376c96aa5485209132,2023-10-09T00:00:00,2,Ярославль,7812,Анна,Козлова,9,Ручка шариковая,4,180
6777,f3faf9abd056dc17e09ad4e1b69bd863,2023-10-09T00:00:00,1,Ростов,8512,Снежанна,Лебедева,11,Хлеб ржаной,3,60
6778,91743437e69e84f5bc1d6bab6207c000,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,5,Яблоко молодильное,4,1600
6779,a92484e2da0fe769bc2932fcadda445f,2023-10-09T00:00:00,0,Москва,8813,Снежанна,Козлова,10,Томаты,3,150
6780,dd4686d9b8f19823a3376729384ea3e9,2023-10-09T00:00:00,2,Ярославль,7509,Константин,Попов,11,Хлеб ржаной,2,40
6781,79f1344490ff85f754915c00799a250b,2023-10-09T00:00:00,2,Ярославль,5902,Александр,Новиков,10,Томаты,5,250
6782,7f9e190cd409d4044253960c809c409e,2023-10-09T00:00:00,2,Ярославль,3617,Светлана,Егорова,5,Яблоко молодильное,4,1600
6783,98cf2cca23355fcb22d4a85f7c7aa851,2023-10-09T00:00:00,2,Ярославль,1401,Евгений,Кузнецов,2,Молоко 5%,2,300
6784,1b57589082cd67b8c40d073ebba3c5cc,2023-10-09T00:00:00,1,Ростов,9912,Надежда,Орлова,8,Лампочка LED,3,900
6785,8d7ac68808a98db63f07b2f55bbcdbe0,2023-10-09T00:00:00,1,Ростов,4713,Екатерина,Павлова,8,Лампочка LED,5,1500
6786,baa0dd92510f3af21be531d2d9e96bb8,2023-10-09T00:00:00,2,Ярославль,2018,Ольга,Великая,6,Яблоко,2,280
6787,6bb5ce241d792a9394731eb4ff6c309f,2023-10-09T00:00:00,0,Москва,7701,Константин,Соколов,10,Томаты,1,50
6788,22603f23b8c926b33ed1292010c84cc1,2023-10-09T00:00:00,1,Ростов,2703,Петр,Соколов,4,Сахар песок,1,50
6789,a2e012d2d757aebf9c2a044baa44f0f6,2023-10-09T00:00:00,2,Ярославль,3307,Олег,Смирнов,11,Хлеб ржаной,5,100
6790,75e769edb131618701f71bb834cc70c5,2023-10-09T00:00:00,0,Москва,8201,Геннадий,Сидоров,7,Средство для мытья посуды,3,600
6791,f7730299409d80af4bb44776dda997be,2023-10-09T00:00:00,2,Ярославль,5812,Оксана,Козлова,2,Молоко 5%,1,150
6792,84a11f3ff8421553e0567fb3ef0bce76,2023-10-09T00:00:00,2,Ярославль,6511,Елизавета,Лебедева,9,Ручка шариковая,4,180
6793,52ce745dc2f61a001b4d5701f305df9e,2023-10-09T00:00:00,0,Москва,3615,Светлана,Егорова,5,Яблоко молодильное,5,2000
6794,5041ca4909d423fe152b58f2ad4f9f65,2023-10-09T00:00:00,2,Ярославль,1307,Евгений,Смирнов,8,Лампочка LED,3,900
6795,2c45428f633f46539f6c9fd09c382723,2023-10-09T00:00:00,2,Ярославль,3818,Светлана,Козлова,5,Яблоко молодильное,3,1200
6796,d2c279266199e51fa3226ba01df2a9d9,2023-10-09T00:00:00,0,Москва,3016,Светлана,Великая,1,Молоко 3%,1,120
6797,5a1ae9b01d3036e01eaa4ccdb482077a,2023-10-09T00:00:00,2,Ярославль,3207,Олег,Сидоров,9,Ручка шариковая,2,90
6798,71d31d13f27edd3a6da8949c47b14064,2023-10-09T00:00:00,0,Москва,5119,Оксана,Федорова,11,Хлеб ржаной,4,80
6799,755aa03c3f6ba469a790eac2fe3a6ff2,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,10,Томаты,4,200
6800,8b9a87c6a0524c4203329d95c46a3b93,2023-10-09T00:00:00,1,Ростов,3705,Олег,Соколов,0,Молоко 1%,4,400
6801,e5f1f134e58e79beb9af4f79557622d8,2023-10-09T00:00:00,0,Москва,4302,Сергей,Смирнов,3,Устройство для нагревания табака Трубка Мира,3,1500
6802,57202302e7d6e24befda689994135626,2023-10-09T00:00:00,0,Москва,9317,Надежда,Волкова,9,Ручка шариковая,3,135
6803,1ee6273dffb20e7cbed71c302f566d4d,2023-10-09T00:00:00,0,Москва,4912,Екатерина,Орлова,9,Ручка шариковая,1,45
6804,366c7a2e763d21fe3cd48e704f01fd4a,2023-10-09T00:00:00,1,Ростов,8518,Снежанна,Лебедева,9,Ручка шариковая,5,225
6805,7d005e39fc99651aa660ece6b194bbab,2023-10-09T00:00:00,1,Ростов,6408,Алексей,Кузнецов,6,Яблоко,5,700
6806,3f30da6240d7e17b31a56cb526bfef53,2023-10-09T00:00:00,1,Ростов,7919,Анна,Орлова,11,Хлеб ржаной,5,100
6807,823c5869a206274ec484acbbd92de64c,2023-10-09T00:00:00,1,Ростов,5,Иван,Иванов,8,Лампочка LED,2,600
6808,f2f63f5d2c23a7dad85a0f16ca640b3f,2023-10-09T00:00:00,1,Ростов,6810,Елизавета,Козлова,0,Молоко 1%,3,300
6809,6899d47726f65ce4b076fab6cce1a343,2023-10-09T00:00:00,0,Москва,6002,Алексей,Иванов,3,Устройство для нагревания табака Трубка Мира,2,1000
6810,51a624676e90fea179db91eb9f518590,2023-10-09T00:00:00,2,Ярославль,5500,Александр,Попов,3,Устройство для нагревания табака Трубка Мира,3,1500
6811,f67d127b473dc67f5b6673bf2454d40b,2023-10-09T00:00:00,2,Ярославль,9408,Эдуард,Кузнецов,9,Ручка шариковая,4,180
6812,e25052a16b2941a736cf83aaf0753875,2023-10-09T00:00:00,2,Ярославль,5016,Оксана,Великая,9,Ручка шариковая,3,135
6813,5c0f22febe4dd6753c71ba789aae712d,2023-10-09T00:00:00,1,Ростов,4400,Сергей,Кузнецов,9,Ручка шариковая,5,225
6814,ac5053fe60785bb8543ccea23ed707c2,2023-10-09T00:00:00,2,Ярославль,3602,Олег,Васильев,5,Яблоко молодильное,5,2000
6815,55d349fb93fef0b0084fe80876c58fdc,2023-10-09T00:00:00,1,Ростов,5019,Оксана,Великая,9,Ручка шариковая,1,45
6816,48ad2d81012b37403e6914f3b4d8ccff,2023-10-09T00:00:00,0,Москва,7010,Анна,Великая,4,Сахар песок,1,50
6817,243eb3627e17a837d9110f05e6b2a519,2023-10-09T00:00:00,0,Москва,5707,Александр,Соколов,10,Томаты,3,150
6818,cb1e265c27da6001a119b69b1d652ee1,2023-10-09T00:00:00,1,Ростов,7801,Константин,Михайлов,7,Средство для мытья посуды,2,400
6819,0bbcb05ae1634922e4db0cbe577e6114,2023-10-09T00:00:00,1,Ростов,3516,Светлана,Лебедева,6,Яблоко,3,420
6820,810d0eff419005909f7e343cff9523c0,2023-10-09T00:00:00,1,Ростов,3804,Олег,Михайлов,6,Яблоко,3,420
6821,c9a30ec50a88f519aa468e2f3f21a677,2023-10-09T00:00:00,2,Ярославль,9717,Надежда,Павлова,9,Ручка шариковая,2,90
6822,06a80b2c95b17f3d86b71733c997e489,2023-10-09T00:00:00,0,Москва,4414,Екатерина,Алексеева,4,Сахар песок,3,150
6823,8d35474876560ff2defcd60f43e39e02,2023-10-09T00:00:00,2,Ярославль,7700,Константин,Соколов,10,Томаты,1,50
6824,be6d8b054bab250f6a5d1e4857730045,2023-10-09T00:00:00,2,Ярославль,4106,Сергей,Петров,7,Средство для мытья посуды,2,400
6825,bde1e60c4af2924a6d26baf511d8214a,2023-10-09T00:00:00,2,Ярославль,5301,Александр,Смирнов,7,Средство для мытья посуды,2,400
6826,f22742d5fcb71b8ad2032f056bbea63e,2023-10-09T00:00:00,0,Москва,411,Александра,Алексеева,2,Молоко 5%,5,750
6827,f5a8d0d446828117a790ed5743b98306,2023-10-09T00:00:00,2,Ярославль,3519,Светлана,Лебедева,10,Томаты,4,200
6828,6f20c44f870c764cd5f48297022b277d,2023-10-09T00:00:00,0,Москва,5512,Оксана,Лебедева,6,Яблоко,2,280
6829,da48791d42a7d68f85d9e30db4669d15,2023-10-09T00:00:00,2,Ярославль,9408,Эдуард,Кузнецов,0,Молоко 1%,1,100
6830,7152a3bc827ded8632a8682b43d308b8,2023-10-09T00:00:00,0,Москва,4612,Екатерина,Егорова,2,Молоко 5%,2,300
6831,1577955b2f68a7098939d37d0ecd6f05,2023-10-09T00:00:00,2,Ярославль,105,Иван,Петров,5,Яблоко молодильное,1,400
6832,8b504abce8f4e8c591de9b09ea2c7420,2023-10-09T00:00:00,1,Ростов,9804,Эдуард,Михайлов,6,Яблоко,4,560
6833,f77cee1af009c6e358960d3abc15fdaa,2023-10-09T00:00:00,1,Ростов,9015,Надежда,Великая,0,Молоко 1%,2,200
6834,3bd68280e1f722b9061afd3ea66a294c,2023-10-09T00:00:00,2,Ярославль,2915,Ольга,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
6835,32a2755e95a0ea84b8165c4e10b7f170,2023-10-09T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,6,Яблоко,3,420
6836,48ef36e8ccc207e1bf755ac4f4b8af62,2023-10-09T00:00:00,2,Ярославль,9316,Надежда,Волкова,0,Молоко 1%,1,100
6837,f81d826c8f7c5a769190d1f7777fa105,2023-10-09T00:00:00,2,Ярославль,7110,Анна,Федорова,0,Молоко 1%,2,200
6838,1ca43a3b9df08b340540aa1e4e47073c,2023-10-09T00:00:00,1,Ростов,909,Иван,Новиков,1,Молоко 3%,3,360
6839,5a62e5c3a0bb2a5fb16dedfa40266f03,2023-10-09T00:00:00,2,Ярославль,2408,Петр,Кузнецов,4,Сахар песок,1,50
6840,1163a34eaf491bfa85a24fb96b0b29fb,2023-10-09T00:00:00,0,Москва,3606,Олег,Васильев,9,Ручка шариковая,1,45
6841,a8ca7c0cb881fd38fa2294f46fa2e1e3,2023-10-09T00:00:00,1,Ростов,3409,Олег,Кузнецов,6,Яблоко,3,420
6842,62a446e1ed42e79be03a8286f25d47b5,2023-10-09T00:00:00,0,Москва,9809,Эдуард,Михайлов,9,Ручка шариковая,3,135
6843,27949fc2b607e962cde83f0e60ffd42a,2023-10-09T00:00:00,2,Ярославль,8814,Снежанна,Козлова,4,Сахар песок,2,100
6844,b14a58d8ebd1656572d62dbcacdd877f,2023-10-09T00:00:00,2,Ярославль,9905,Эдуард,Новиков,5,Яблоко молодильное,5,2000
6845,386adbf7993c17acf3bf7325aebb6760,2023-10-09T00:00:00,1,Ростов,4105,Сергей,Петров,11,Хлеб ржаной,5,100
6846,862cae13dc062671e32a0efdab26ba8f,2023-10-09T00:00:00,1,Ростов,3119,Светлана,Федорова,0,Молоко 1%,4,400
6847,4fd970729b69527e1b7d92d0bd0f5476,2023-10-09T00:00:00,2,Ярославль,8308,Геннадий,Смирнов,10,Томаты,2,100
6848,23f834460b6a52b6fd9ec830dbff0de2,2023-10-09T00:00:00,2,Ярославль,7802,Константин,Михайлов,1,Молоко 3%,4,480
6849,a69c744a9aa1b1b7edbf0ded750884ac,2023-10-09T00:00:00,1,Ростов,5908,Александр,Новиков,0,Молоко 1%,5,500
6850,91e14470f388b4e1e357a69fb920a83b,2023-10-09T00:00:00,0,Москва,2101,Петр,Петров,6,Яблоко,2,280
6851,1e89ec750f28c01c414bbe0547bcfb4a,2023-10-09T00:00:00,1,Ростов,2507,Петр,Попов,10,Томаты,2,100
6852,f0e0e1d9b0f892cceaf901b3fb1b1bea,2023-10-09T00:00:00,1,Ростов,3702,Олег,Соколов,11,Хлеб ржаной,5,100
6853,22d21e3c697558376c96aa5485209132,2023-10-09T00:00:00,2,Ярославль,7812,Анна,Козлова,9,Ручка шариковая,4,180
6854,f3faf9abd056dc17e09ad4e1b69bd863,2023-10-09T00:00:00,1,Ростов,8512,Снежанна,Лебедева,11,Хлеб ржаной,3,60
6855,91743437e69e84f5bc1d6bab6207c000,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,5,Яблоко молодильное,4,1600
6856,a92484e2da0fe769bc2932fcadda445f,2023-10-09T00:00:00,0,Москва,8813,Снежанна,Козлова,10,Томаты,3,150
6857,dd4686d9b8f19823a3376729384ea3e9,2023-10-09T00:00:00,2,Ярославль,7509,Константин,Попов,11,Хлеб ржаной,2,40
6858,79f1344490ff85f754915c00799a250b,2023-10-09T00:00:00,2,Ярославль,5902,Александр,Новиков,10,Томаты,5,250
6859,7f9e190cd409d4044253960c809c409e,2023-10-09T00:00:00,2,Ярославль,3617,Светлана,Егорова,5,Яблоко молодильное,4,1600
6860,98cf2cca23355fcb22d4a85f7c7aa851,2023-10-09T00:00:00,2,Ярославль,1401,Евгений,Кузнецов,2,Молоко 5%,2,300
6861,1b57589082cd67b8c40d073ebba3c5cc,2023-10-09T00:00:00,1,Ростов,9912,Надежда,Орлова,8,Лампочка LED,3,900
6862,8d7ac68808a98db63f07b2f55bbcdbe0,2023-10-09T00:00:00,1,Ростов,4713,Екатерина,Павлова,8,Лампочка LED,5,1500
6863,baa0dd92510f3af21be531d2d9e96bb8,2023-10-09T00:00:00,2,Ярославль,2018,Ольга,Великая,6,Яблоко,2,280
6864,6bb5ce241d792a9394731eb4ff6c309f,2023-10-09T00:00:00,0,Москва,7701,Константин,Соколов,10,Томаты,1,50
6865,22603f23b8c926b33ed1292010c84cc1,2023-10-09T00:00:00,1,Ростов,2703,Петр,Соколов,4,Сахар песок,1,50
6866,a2e012d2d757aebf9c2a044baa44f0f6,2023-10-09T00:00:00,2,Ярославль,3307,Олег,Смирнов,11,Хлеб ржаной,5,100
6867,75e769edb131618701f71bb834cc70c5,2023-10-09T00:00:00,0,Москва,8201,Геннадий,Сидоров,7,Средство для мытья посуды,3,600
6868,f7730299409d80af4bb44776dda997be,2023-10-09T00:00:00,2,Ярославль,5812,Оксана,Козлова,2,Молоко 5%,1,150
6869,84a11f3ff8421553e0567fb3ef0bce76,2023-10-09T00:00:00,2,Ярославль,6511,Елизавета,Лебедева,9,Ручка шариковая,4,180
6870,52ce745dc2f61a001b4d5701f305df9e,2023-10-09T00:00:00,0,Москва,3615,Светлана,Егорова,5,Яблоко молодильное,5,2000
6871,5041ca4909d423fe152b58f2ad4f9f65,2023-10-09T00:00:00,2,Ярославль,1307,Евгений,Смирнов,8,Лампочка LED,3,900
6872,2c45428f633f46539f6c9fd09c382723,2023-10-09T00:00:00,2,Ярославль,3818,Светлана,Козлова,5,Яблоко молодильное,3,1200
6873,d2c279266199e51fa3226ba01df2a9d9,2023-10-09T00:00:00,0,Москва,3016,Светлана,Великая,1,Молоко 3%,1,120
6874,5a1ae9b01d3036e01eaa4ccdb482077a,2023-10-09T00:00:00,2,Ярославль,3207,Олег,Сидоров,9,Ручка шариковая,2,90
6875,71d31d13f27edd3a6da8949c47b14064,2023-10-09T00:00:00,0,Москва,5119,Оксана,Федорова,11,Хлеб ржаной,4,80
6876,755aa03c3f6ba469a790eac2fe3a6ff2,2023-10-09T00:00:00,0,Москва,8914,Снежанна,Орлова,10,Томаты,4,200
6877,8b9a87c6a0524c4203329d95c46a3b93,2023-10-09T00:00:00,1,Ростов,3705,Олег,Соколов,0,Молоко 1%,4,400
6878,e5f1f134e58e79beb9af4f79557622d8,2023-10-09T00:00:00,0,Москва,4302,Сергей,Смирнов,3,Устройство для нагревания табака Трубка Мира,3,1500
6879,57202302e7d6e24befda689994135626,2023-10-09T00:00:00,0,Москва,9317,Надежда,Волкова,9,Ручка шариковая,3,135
6880,1ee6273dffb20e7cbed71c302f566d4d,2023-10-09T00:00:00,0,Москва,4912,Екатерина,Орлова,9,Ручка шариковая,1,45
6881,366c7a2e763d21fe3cd48e704f01fd4a,2023-10-09T00:00:00,1,Ростов,8518,Снежанна,Лебедева,9,Ручка шариковая,5,225
6882,7d005e39fc99651aa660ece6b194bbab,2023-10-09T00:00:00,1,Ростов,6408,Алексей,Кузнецов,6,Яблоко,5,700
6883,3f30da6240d7e17b31a56cb526bfef53,2023-10-09T00:00:00,1,Ростов,7919,Анна,Орлова,11,Хлеб ржаной,5,100
6884,823c5869a206274ec484acbbd92de64c,2023-10-09T00:00:00,1,Ростов,5,Иван,Иванов,8,Лампочка LED,2,600
